,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Code Description,Type
7315,2021-03-28,00:26,Sunday,UNION STATION,SUO,0,0,N/A,YU,0,Passenger Other,SUB RMENU CODE
7316,2021-03-28,01:17,Sunday,HIGHWAY 407 STATION,MUIR,5,10,S,YU,5706,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
7317,2021-03-28,01:35,Sunday,SHEPPARD WEST STATION,MUI,0,0,S,YU,5646,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
7318,2021-03-28,02:22,Sunday,HIGHWAY 407 STATION,SUDP,5,10,N,YU,5791,Disorderly Patron,SUB RMENU CODE
7319,2021-03-28,02:27,Sunday,KIPLING STATION,MUI,8,0,W,BD,5011,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
7320,2021-03-28,07:48,Sunday,COXWELL STATION,SUUT,10,0,W,BD,5213,Unauthorized at Track Level,SUB RMENU CODE
7321,2021-03-28,08:26,Sunday,YONGE BD STATION,PUTTC,0,0,E,BD,5015,Track Circuit Problems - Re: Defective Bolts/Bonding,SUB RMENU CODE
7322,2021-03-28,09:24,Sunday,BROADVIEW STATION,PUTSC,0,0,W,BD,5091,Signal Control Problem - Track,SUB RMENU CODE
7323,2021-03-28,09:26,Sunday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5551,Operator Not In Position,SUB RMENU CODE
7324,2021-03-28,09:55,Sunday,QUEEN STATION,SUUT,28,32,S,YU,5696,Unauthorized at Track Level,SUB RMENU CODE
7325,2021-03-28,10:24,Sunday,QUEEN STATION,MUSAN,4,8,S,YU,5696,Unsanitary Vehicle,SUB RMENU CODE
7326,2021-03-28,10:42,Sunday,OSSINGTON STATION,SUO,0,0,N/A,BD,0,Passenger Other,SUB RMENU CODE
7327,2021-03-28,10:53,Sunday,BATHURST STATION,MUSC,0,0,E,BD,5292,Miscellaneous Speed Control,SUB RMENU CODE
7328,2021-03-28,11:36,Sunday,PIONEER VILLAGE STATIO,MUPAA,0,0,S,YU,5706,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7329,2021-03-28,11:40,Sunday,HIGHWAY 407 STATION,SUEAS,33,37,N,YU,5461,Emergency Alarm Station Activation,SUB RMENU CODE
7330,2021-03-28,11:50,Sunday,DON MILLS STATION,MUO,5,10,W,SHP,6181,Miscellaneous Other,SUB RMENU CODE
7331,2021-03-28,12:07,Sunday,SHEPPARD WEST STATION,MUTO,9,14,S,YU,5536,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
7332,2021-03-28,12:24,Sunday,VAUGHAN MC STATION,TUNIP,5,10,S,YU,5776,Operator Not In Position,SUB RMENU CODE
7333,2021-03-28,12:34,Sunday,LESLIE STATION,TUOS,8,13,E,SHP,6161,Operator Overshot Platform,SUB RMENU CODE
7334,2021-03-28,12:58,Sunday,ISLINGTON STATION,MUPLB,37,41,E,BD,5014,Fire/Smoke Plan B - Source TTC,SUB RMENU CODE
7335,2021-03-28,13:14,Sunday,SUMMERHILL STATION,EUDO,14,18,N,YU,5466,Door Problems - Faulty Equipment,SUB RMENU CODE
7336,2021-03-28,13:30,Sunday,RUNNYMEDE STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7337,2021-03-28,14:07,Sunday,ROYAL YORK STATION,MUIRS,0,0,W,BD,5213,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
7338,2021-03-28,14:23,Sunday,FINCH STATION,MUPAA,3,7,S,YU,5891,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7339,2021-03-28,15:34,Sunday,OLD MILL STATION,TUMVS,0,0,W,BD,5205,Operator Violated Signal,SUB RMENU CODE
7340,2021-03-28,16:04,Sunday,VAUGHAN MC STATION,MUNOA,3,7,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
7341,2021-03-28,17:16,Sunday,OSSINGTON STATION,SUDP,9,13,E,BD,5262,Disorderly Patron,SUB RMENU CODE
7342,2021-03-28,21:12,Sunday,FINCH STATION,MUIR,5,10,S,YU,5526,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
7343,2021-03-28,21:45,Sunday,WILSON STATION,SUDP,0,0,N,YU,5431,Disorderly Patron,SUB RMENU CODE
7344,2021-03-28,22:00,Sunday,YONGE UNIVERSITY SUBWA,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
7345,2021-03-28,22:10,Sunday,COXWELL STATION,SUUT,5,9,W,BD,5059,Unauthorized at Track Level,SUB RMENU CODE
7346,2021-03-29,00:01,Monday,VAUGHAN MC STATION,MUO,0,0,B,YUS,0,Miscellaneous Other,SUB RMENU CODE
7347,2021-03-29,00:32,Monday,COLLEGE STATION,SUUT,0,0,N,YU,5586,Unauthorized at Track Level,SUB RMENU CODE
7348,2021-03-29,01:27,Monday,DONLANDS STATION,PUTD,9,16,W,BD,5213,Track Level Debris - Controllable,SUB RMENU CODE
7349,2021-03-29,01:40,Monday,VAUGHAN MC STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7350,2021-03-29,01:50,Monday,PAPE STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7351,2021-03-29,02:04,Monday,SHEPPARD WEST STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7352,2021-03-29,07:11,Monday,ROSEDALE STATION,MUATC,3,6,S,YU,5686,ATC Project,SUB RMENU CODE
7353,2021-03-29,07:42,Monday,ISLINGTON STATION,SUDP,0,0,W,BD,5079,Disorderly Patron,SUB RMENU CODE
7354,2021-03-29,07:44,Monday,WILSON STATION,EUDO,4,8,S,YU,5991,Door Problems - Faulty Equipment,SUB RMENU CODE
7355,2021-03-29,08:18,Monday,FINCH STATION,MUSC,0,0,S,YU,5841,Miscellaneous Speed Control,SUB RMENU CODE
7356,2021-03-29,09:16,Monday,DON MILLS STATION,MUO,5,10,W,SHP,6181,Miscellaneous Other,SUB RMENU CODE
7357,2021-03-29,13:03,Monday,DUNDAS STATION,SUDP,0,0,N,YU,5436,Disorderly Patron,SUB RMENU CODE
7358,2021-03-29,13:05,Monday,ST CLAIR WEST STATION,MUIR,15,19,S,YU,5726,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
7359,2021-03-29,13:10,Monday,LAWRENCE STATION,SUDP,0,0,N,YU,5846,Disorderly Patron,SUB RMENU CODE
7360,2021-03-29,13:12,Monday,WARDEN STATION,SUUT,3,7,E,BD,5080,Unauthorized at Track Level,SUB RMENU CODE
7361,2021-03-29,13:25,Monday,WELLESLEY STATION,SUUT,14,18,N,YU,5591,Unauthorized at Track Level,SUB RMENU CODE
7362,2021-03-29,13:34,Monday,COXWELL STATION,MUSAN,7,11,E,BD,5085,Unsanitary Vehicle,SUB RMENU CODE
7363,2021-03-29,14:41,Monday,PAPE STATION,SUDP,4,8,E,BD,5061,Disorderly Patron,SUB RMENU CODE
7364,2021-03-29,14:54,Monday,FINCH STATION,TUNIP,3,6,S,YU,5586,Operator Not In Position,SUB RMENU CODE
7365,2021-03-29,15:13,Monday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,SUB RMENU CODE
7366,2021-03-29,15:47,Monday,DUNDAS STATION,MUIR,0,0,N,YU,5436,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
7367,2021-03-29,15:55,Monday,PAPE STATION,MUPAA,0,0,E,BD,5358,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7368,2021-03-29,16:40,Monday,ST GEORGE YUS STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7369,2021-03-29,16:54,Monday,NORTH YORK CTR STATION,MUSAN,3,6,S,YU,5686,Unsanitary Vehicle,SUB RMENU CODE
7370,2021-03-29,16:58,Monday,LAWRENCE STATION,MUSC,0,0,N,YU,5851,Miscellaneous Speed Control,SUB RMENU CODE
7371,2021-03-29,17:18,Monday,CASTLE FRANK STATION,SUDP,0,0,E,BD,0,Disorderly Patron,SUB RMENU CODE
7372,2021-03-29,17:34,Monday,YONGE BD STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
7373,2021-03-29,18:27,Monday,SPADINA BD STATION,MUPAA,0,0,W,BD,5101,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7374,2021-03-29,18:53,Monday,DON MILLS STATION,MUO,5,10,W,SHP,6181,Miscellaneous Other,SUB RMENU CODE
7375,2021-03-29,19:05,Monday,BLOOR STATION,SUDP,0,0,S,YU,0,Disorderly Patron,SUB RMENU CODE
7376,2021-03-29,19:25,Monday,VAUGHAN MC STATION,MUCL,5,12,S,YU,0,Divisional Clerk Related,SUB RMENU CODE
7377,2021-03-29,19:30,Monday,YORK UNIVERSITY STATIO,SUPOL,8,13,N,YU,5886,Held By Polce - Non-TTC Related,SUB RMENU CODE
7378,2021-03-29,19:50,Monday,DAVISVILLE STATION,MUPAA,0,0,S,YU,5556,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7379,2021-03-29,19:55,Monday,BROADVIEW STATION,SUDP,5,12,W,BD,5355,Disorderly Patron,SUB RMENU CODE
7380,2021-03-29,19:58,Monday,DUFFERIN STATION,PUMST,0,0,N/A,BD,0,Station Stairway Incident ,SUB RMENU CODE
7381,2021-03-29,20:41,Monday,KENNEDY BD STATION,MUIRS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
7382,2021-03-29,20:49,Monday,DON MILLS STATION,SUUT,11,16,W,SHP,6151,Unauthorized at Track Level,SUB RMENU CODE
7383,2021-03-29,20:58,Monday,BAYVIEW STATION,TUMVS,10,15,E,SHP,6161,Operator Violated Signal,SUB RMENU CODE
7384,2021-03-29,21:04,Monday,BAYVIEW STATION,TUSC,0,0,E,SHP,6161,Operator Overspeeding,SUB RMENU CODE
7385,2021-03-29,21:41,Monday,KING STATION,SUDP,0,0,N/A,YU,0,Disorderly Patron,SUB RMENU CODE
7386,2021-03-29,21:47,Monday,BLOOR STATION,SUDP,0,0,S,YU,6011,Disorderly Patron,SUB RMENU CODE
7387,2021-03-29,22:00,Monday,YONGE UNIVERSITY SUBWA,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
7388,2021-03-29,22:15,Monday,YORKDALE STATION,SUDP,5,12,N,YU,5841,Disorderly Patron,SUB RMENU CODE
7389,2021-03-29,23:00,Monday,FINCH TO SHEPPARD STAT,MUO,0,0,B,YUS,0,Miscellaneous Other,SUB RMENU CODE
7390,2021-03-29,23:03,Monday,SHEPPARD STATION,PUSTS,0,0,N,YU,6036,Signals - Train Stops,SUB RMENU CODE
7391,2021-03-29,23:42,Monday,KENNEDY BD STATION,EUME,0,0,W,BD,5213,RC&S Maintenance Error - (Human),SUB RMENU CODE
7392,2021-03-30,00:00,Tuesday,VAUGHAN MC STATION,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
7393,2021-03-30,00:36,Tuesday,INGLIS BUILDING,PUMEL,0,0,N/A,N/A,0,Escalator/Elevator Incident,SUB RMENU CODE
7394,2021-03-30,00:45,Tuesday,ST CLAIR STATION,SUDP,12,19,S,YU,5431,Disorderly Patron,SUB RMENU CODE
7395,2021-03-30,00:49,Tuesday,ST CLAIR STATION,SUO,0,0,N,YU,5536,Passenger Other,SUB RMENU CODE
7396,2021-03-30,01:15,Tuesday,DAVISVILLE STATION,TUCC,5,12,S,YU,5836,Transit Control Related Problems,SUB RMENU CODE
7397,2021-03-30,01:30,Tuesday,PIONEER VILLAGE STATIO,MUPAA,0,0,S,YU,5791,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7398,2021-03-30,02:08,Tuesday,LAWRENCE WEST STATION,SUDP,0,0,N/A,YU,0,Disorderly Patron,SUB RMENU CODE
7399,2021-03-30,05:23,Tuesday,KENNEDY BD STATION,MUNCA,0,0,N/A,BD,0,,
7400,2021-03-30,05:31,Tuesday,FINCH STATION,PUTWZ,5,10,S,YU,5886,Work Zone Problems - Track,SUB RMENU CODE
7401,2021-03-30,05:55,Tuesday,OSSINGTON STATION,TUS,5,0,W,BD,5302,Crew Unable to Maintain Schedule,SUB RMENU CODE
7402,2021-03-30,06:10,Tuesday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6161,Miscellaneous Speed Control,SUB RMENU CODE
7403,2021-03-30,07:49,Tuesday,FINCH STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
7404,2021-03-30,07:51,Tuesday,ROSEDALE STATION,MUSC,0,0,N,YU,5551,Miscellaneous Speed Control,SUB RMENU CODE
7405,2021-03-30,08:46,Tuesday,DAVISVILLE STATION,PUSNT,50,53,N,YU,5636,Signal Problem - No Trouble,SUB RMENU CODE
7406,2021-03-30,09:10,Tuesday,ST CLAIR WEST STATION,SUDP,6,9,S,YU,5716,Disorderly Patron,SUB RMENU CODE
7407,2021-03-30,09:27,Tuesday,EGLINTON STATION,SUAE,5,8,S,YU,5786,Assault / Employee Involved,SUB RMENU CODE
7408,2021-03-30,09:45,Tuesday,ST CLAIR STATION,MUSC,0,0,N,YU,5636,Miscellaneous Speed Control,SUB RMENU CODE
7409,2021-03-30,11:01,Tuesday,UNION STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
7410,2021-03-30,12:05,Tuesday,YORK UNIVERSITY STATIO,MUIR,10,13,N,YU,5581,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
7411,2021-03-30,13:13,Tuesday,ST GEORGE YUS STATION,SUDP,13,16,N,YU,6076,Disorderly Patron,SUB RMENU CODE
7412,2021-03-30,14:06,Tuesday,FINCH STATION,EUSC,3,6,S,YU,5621,Speed Control Equipment  ,SUB RMENU CODE
7413,2021-03-30,14:09,Tuesday,KENNEDY BD STATION,EUPI,4,8,W,BD,5108,Propulsion System,SUB RMENU CODE
7414,2021-03-30,15:01,Tuesday,SPADINA YUS STATION,MUSAN,3,6,N,YU,6061,Unsanitary Vehicle,SUB RMENU CODE
7415,2021-03-30,15:16,Tuesday,DUFFERIN STATION,MUPAA,0,0,E,BD,5025,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7416,2021-03-30,15:27,Tuesday,ROYAL YORK STATION,MUIR,0,0,W,BD,5342,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
7417,2021-03-30,16:46,Tuesday,BLOOR STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7418,2021-03-30,18:50,Tuesday,LANSDOWNE STATION,SUDP,3,7,W,BD,5059,Disorderly Patron,SUB RMENU CODE
7419,2021-03-30,19:58,Tuesday,VICTORIA PARK STATION,SUDP,0,0,W,BD,5213,Disorderly Patron,SUB RMENU CODE
7420,2021-03-30,21:35,Tuesday,UNION STATION,MUPAA,3,10,N,YU,5441,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7421,2021-03-30,22:00,Tuesday,YONGE UNIVERSITY SUBWA,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
7422,2021-03-30,22:27,Tuesday,DAVISVILLE YARD,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
7423,2021-03-30,22:30,Tuesday,YONGE BD STATION,SUO,0,0,W,BD,0,Passenger Other,SUB RMENU CODE
7424,2021-03-30,23:00,Tuesday,FINCH TO SHEPPARD STAT,MUO,0,0,B,YUS,0,Miscellaneous Other,SUB RMENU CODE
7425,2021-03-30,23:31,Tuesday,YORK MILLS STATION,SUAP,0,0,N/A,YU,0,Assault / Patron Involved,SUB RMENU CODE
7426,2021-03-31,00:28,Wednesday,KEELE STATION,MUIS,0,0,E,BD,5302,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7427,2021-03-31,01:09,Wednesday,ROSEDALE STATION,SUDP,0,0,N,YU,5566,Disorderly Patron,SUB RMENU CODE
7428,2021-03-31,01:30,Wednesday,CASTLE FRANK STATION,SUDP,0,0,W,BD,5366,Disorderly Patron,SUB RMENU CODE
7429,2021-03-31,01:32,Wednesday,DON MILLS STATION,TUMVS,0,0,E,SHP,6196,Operator Violated Signal,SUB RMENU CODE
7430,2021-03-31,01:33,Wednesday,SHEPPARD STATION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7431,2021-03-31,02:02,Wednesday,VAUGHAN MC STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
7432,2021-03-31,02:20,Wednesday,FINCH STATION,SUO,0,0,N/A,YU,0,Passenger Other,SUB RMENU CODE
7433,2021-03-31,05:45,Wednesday,DUNDAS WEST STATION,MUNCA,0,0,N/A,BD,0,,
7434,2021-03-31,05:45,Wednesday,DUNDAS WEST STATION,MUNCA,0,0,N/A,BD,0,,
7435,2021-03-31,05:55,Wednesday,OSSINGTON STATION,EUSC,5,0,W,BD,5271,Speed Control Equipment  ,SUB RMENU CODE
7436,2021-03-31,08:06,Wednesday,KEELE STATION,MUSC,0,0,W,BD,5246,Miscellaneous Speed Control,SUB RMENU CODE
7437,2021-03-31,08:13,Wednesday,KEELE STATION,PUSTS,0,0,E,BD,5162,Signals - Train Stops,SUB RMENU CODE
7438,2021-03-31,08:45,Wednesday,KIPLING STATION,MUPAA,0,0,E,BD,5069,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7439,2021-03-31,09:01,Wednesday,KENNEDY SRT STATION,ERPR,3,8,N,SRT,3021,Propulsion System,SRT RMENU CODE
7440,2021-03-31,10:00,Wednesday,ROSEDALE STATION,MUSC,3,6,N,YU,5681,Miscellaneous Speed Control,SUB RMENU CODE
7441,2021-03-31,11:00,Wednesday,COLLEGE STATION,MUNCA,0,0,N/A,YU,0,,
7442,2021-03-31,11:50,Wednesday,KIPLING STATION,PUSO,3,7,E,BD,5164,S/E/C Department Other,SUB RMENU CODE
7443,2021-03-31,12:52,Wednesday,WARDEN STATION,SUUT,3,7,W,BD,5363,Unauthorized at Track Level,SUB RMENU CODE
7444,2021-03-31,12:54,Wednesday,OSGOODE STATION,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
7445,2021-03-31,13:12,Wednesday,DUPONT STATION,PUMO,0,0,N/A,YU,0,Station Other,SUB RMENU CODE
7446,2021-03-31,13:19,Wednesday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6196,Operator Overspeeding,SUB RMENU CODE
7447,2021-03-31,14:06,Wednesday,HIGHWAY 407 STATION,MUIS,21,24,S,YU,5706,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7448,2021-03-31,14:08,Wednesday,BLOOR STATION,SUDP,5,9,S,YU,5981,Disorderly Patron,SUB RMENU CODE
7449,2021-03-31,14:57,Wednesday,CHRISTIE STATION,PUSTS,0,0,W,BD,5197,Signals - Train Stops,SUB RMENU CODE
7450,2021-03-31,15:41,Wednesday,FINCH STATION,MUI,0,0,S,YU,5556,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
7451,2021-03-31,16:38,Wednesday,QUEEN'S PARK STATION,SUDP,3,6,S,YU,5646,Disorderly Patron,SUB RMENU CODE
7452,2021-03-31,16:51,Wednesday,SUMMERHILL STATION,SUUT,22,25,N,YU,6066,Unauthorized at Track Level,SUB RMENU CODE
7453,2021-03-31,17:17,Wednesday,DAVISVILLE STATION,MUPAA,0,0,S,YU,5631,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7454,2021-03-31,17:44,Wednesday,LANSDOWNE STATION,MUIS,0,0,W,BD,5271,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7455,2021-03-31,18:12,Wednesday,FINCH STATION,TUMVS,0,0,N,YU,6036,Operator Violated Signal,SUB RMENU CODE
7456,2021-03-31,18:26,Wednesday,WELLESLEY STATION,SUO,3,6,S,YU,5796,Passenger Other,SUB RMENU CODE
7457,2021-03-31,19:38,Wednesday,YONGE BD STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7458,2021-03-31,20:45,Wednesday,PAPE STATION,MUIRS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
7459,2021-03-31,21:40,Wednesday,ST ANDREW STATION,MUI,22,27,N,YU,5766,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
7460,2021-03-31,22:00,Wednesday,YONGE UNIVERSITY SUBWA,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
7461,2021-03-31,22:51,Wednesday,BAY STATION,SUO,4,10,W,BD,5358,Passenger Other,SUB RMENU CODE
7462,2021-03-31,22:58,Wednesday,EGLINTON STATION,SUO,5,12,S,YU,6056,Passenger Other,SUB RMENU CODE
7463,2021-03-31,23:00,Wednesday,FINCH TO SHEPPARD STAT,MUO,0,0,B,YU,0,Miscellaneous Other,SUB RMENU CODE
7464,2021-04-01,01:08,Thursday,PIONEER VILLAGE STATIO,MUATC,3,10,S,YU,5561,ATC Project,SUB RMENU CODE
7465,2021-04-01,01:15,Thursday,SHEPPARD WEST STATION,SUUT,0,0,S,YU,5691,Unauthorized at Track Level,SUB RMENU CODE
7466,2021-04-01,02:01,Thursday,UNION STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7467,2021-04-01,02:29,Thursday,FINCH WEST STATION,SUDP,0,0,N/A,YU,0,Disorderly Patron,SUB RMENU CODE
7468,2021-04-01,05:03,Thursday,KEELE YARD,SUG,5,10,W,BD,5303,Graffiti / Scratchiti,SUB RMENU CODE
7469,2021-04-01,05:57,Thursday,DAVISVILLE BUILD UP,PUTOE,0,0,N,YU,0,T & S Operator Related Problems,SUB RMENU CODE
7470,2021-04-01,06:02,Thursday,GREENWOOD STATION,EUYRD,5,10,E,BD,5315,Yard/Carhouse Related Problems,SUB RMENU CODE
7471,2021-04-01,06:05,Thursday,DAVISVILLE STATION,PUCSC,6,9,S,YU,5611,Signal Control Problem - Signals,SUB RMENU CODE
7472,2021-04-01,07:54,Thursday,ST CLAIR WEST STATION,SUDP,0,0,S,YU,5826,Disorderly Patron,SUB RMENU CODE
7473,2021-04-01,08:14,Thursday,BAY STATION,PUSRA,9,13,W,BD,5295,Subway Radio System Fault ,SUB RMENU CODE
7474,2021-04-01,08:35,Thursday,SHEPPARD STATION,PUEO,3,6,S,YU,6041,,
7475,2021-04-01,09:44,Thursday,DAVISVILLE STATION,PUCSC,3,6,S,YU,5751,Signal Control Problem - Signals,SUB RMENU CODE
7476,2021-04-01,09:50,Thursday,COLLEGE STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7477,2021-04-01,10:09,Thursday,DUFFERIN STATION,SUDP,11,15,W,BD,5173,Disorderly Patron,SUB RMENU CODE
7478,2021-04-01,10:37,Thursday,KIPLING STATION,MUI,6,11,E,BD,5002,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
7479,2021-04-01,12:12,Thursday,PAPE STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
7480,2021-04-01,12:59,Thursday,YORK MILLS STATION,EUSC,0,0,N,YU,5726,Speed Control Equipment  ,SUB RMENU CODE
7481,2021-04-01,13:31,Thursday,DUNDAS STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
7482,2021-04-01,14:01,Thursday,LAWRENCE STATION,SUO,0,0,N/A,YU,0,Passenger Other,SUB RMENU CODE
7483,2021-04-01,14:19,Thursday,RUNNYMEDE STATION,SUO,4,8,W,BD,5338,Passenger Other,SUB RMENU CODE
7484,2021-04-01,15:32,Thursday,VICTORIA PARK STATION,MUPLB,32,36,W,BD,5074,Fire/Smoke Plan B - Source TTC,SUB RMENU CODE
7485,2021-04-01,15:51,Thursday,LAWRENCE STATION,MUPAA,0,0,N,YU,5976,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
7486,2021-04-01,16:08,Thursday,YORK MILLS STATION,MUTO,3,6,S,YU,5566,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
7487,2021-04-01,16:27,Thursday,BLOOR STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7488,2021-04-01,16:53,Thursday,PAPE STATION,SUDP,11,15,E,BD,5320,Disorderly Patron,SUB RMENU CODE
7489,2021-04-01,17:51,Thursday,FINCH STATION,TUNIP,3,6,S,YU,5701,Operator Not In Position,SUB RMENU CODE
7490,2021-04-01,19:13,Thursday,SHEPPARD WEST STATION,SUAP,0,0,N,YU,0,Assault / Patron Involved,SUB RMENU CODE
7491,2021-04-01,19:36,Thursday,MCCOWAN STATION,MRPAA,0,0,S,SRT,3002,Passenger Assistance Alarm Activated - No Trouble Found,SRT RMENU CODE
7492,2021-04-01,19:47,Thursday,LAWRENCE EAST STATION,SRDP,18,23,S,SRT,3002,Disorderly Patron,SRT RMENU CODE
7493,2021-04-01,20:04,Thursday,EGLINTON WEST STATION,SUAP,4,9,N,YU,6026,Assault / Patron Involved,SUB RMENU CODE
7494,2021-04-01,20:12,Thursday,WELLESLEY STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
7495,2021-04-01,20:40,Thursday,MAIN STREET STATION,MUPLC,0,0,N/A,BD,0,Fire/Smoke Plan C,SUB RMENU CODE
7496,2021-04-01,20:53,Thursday,BATHURST STATION,SUO,0,0,N/A,BD,0,Passenger Other,SUB RMENU CODE
7497,2021-04-01,21:07,Thursday,DON MILLS STATION,SUO,7,12,W,SHP,6196,Passenger Other,SUB RMENU CODE
7498,2021-04-01,21:22,Thursday,RUNNYMEDE STATION,SUAP,0,0,W,BD,0,Assault / Patron Involved,SUB RMENU CODE
7499,2021-04-01,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
7500,2021-04-01,22:16,Thursday,GLENCAIRN STATION,SUDP,0,0,S,YU,5636,Disorderly Patron,SUB RMENU CODE
7501,2021-04-01,22:26,Thursday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6191,Operator Overspeeding,SUB RMENU CODE
7502,2021-04-01,22:34,Thursday,VAUGHAN MC STATION,MUATC,3,10,S,YU,5561,ATC Project,SUB RMENU CODE
7503,2021-04-01,23:00,Thursday,SHEPPARD STATION,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
7504,2021-04-02,00:01,Friday,YORK MILLS STATION,MUSC,0,0,S,YU,0,Miscellaneous Speed Control,SUB RMENU CODE
7505,2021-04-02,00:03,Friday,YORK MILLS STATION,MUSC,0,0,S,YU,5771,Miscellaneous Speed Control,SUB RMENU CODE
7506,2021-04-02,00:08,Friday,YORK MILLS STATION,MUSC,0,0,S,YU,5556,Miscellaneous Speed Control,SUB RMENU CODE
7507,2021-04-02,00:11,Friday,YORK MILLS STATION,MUSC,0,0,S,YU,5606,Miscellaneous Speed Control,SUB RMENU CODE
7508,2021-04-02,00:31,Friday,YORK MILLS STATION,MUSC,0,0,S,YU,6121,Miscellaneous Speed Control,SUB RMENU CODE
